indice_tiempo,clasificacion_vuelo,pasajeros,asientos,vuelos
2022-06-04,Cabotaje,29024,38435,268
2022-06-04,Internacional,23728,29618,141
2022-06-05,Cabotaje,29976,38497,266
2022-06-05,Internacional,20716,25258,125
2022-06-06,Cabotaje,26436,32779,253
2022-06-06,Internacional,20522,24846,123
2022-06-07,Cabotaje,25029,30492,229
2022-06-07,Internacional,20826,25802,120
2022-06-08,Cabotaje,31534,39021,291
2022-06-08,Internacional,21532,25833,125
2022-06-09,Cabotaje,31659,38092,268
2022-06-09,Internacional,18818,22937,112
2022-06-10,Cabotaje,33519,40967,288
2022-06-10,Internacional,23395,27907,134
2022-06-11,Cabotaje,30395,38513,268
2022-06-11,Internacional,20910,25944,130
2022-06-12,Cabotaje,33270,41870,292
2022-06-12,Internacional,20525,24342,117
2022-06-13,Cabotaje,34074,41505,296
2022-06-13,Internacional,20092,24509,121
2022-06-14,Cabotaje,32210,38541,278
2022-06-14,Internacional,21074,25569,122
2022-06-15,Cabotaje,34430,39241,287
2022-06-15,Internacional,18228,21552,107
2022-06-16,Cabotaje,36516,40344,290
2022-06-16,Internacional,21133,24795,121
2022-06-17,Cabotaje,40478,45532,317
2022-06-17,Internacional,22820,27258,131
2022-06-18,Cabotaje,33359,41061,285
2022-06-18,Internacional,20599,24619,124
2022-06-19,Cabotaje,34644,41698,299
2022-06-19,Internacional,20082,24733,118
2022-06-20,Cabotaje,39143,43559,306
2022-06-20,Internacional,24003,28219,136
2022-06-21,Cabotaje,36239,40752,275
2022-06-21,Internacional,19577,22909,114
2022-06-22,Cabotaje,35862,42326,306
2022-06-22,Internacional,18986,22680,112
2022-06-23,Cabotaje,33565,40775,288
2022-06-23,Internacional,21039,26230,126
2022-06-24,Cabotaje,36717,44111,304
2022-06-24,Internacional,20959,25586,123
2022-06-25,Cabotaje,32595,41020,280
2022-06-25,Internacional,22467,27858,138
2022-06-26,Cabotaje,34289,42303,301
2022-06-26,Internacional,19606,23707,119
2022-06-27,Cabotaje,34238,41624,302
2022-06-27,Internacional,19926,24091,120
2022-06-28,Cabotaje,29812,37639,270
2022-06-28,Internacional,19869,24664,121
2022-06-29,Cabotaje,31997,38986,286
2022-06-29,Internacional,19046,22932,113
2022-06-30,Cabotaje,33307,38959,281
2022-06-30,Internacional,21083,24944,123
2022-07-01,Cabotaje,35114,40779,294
2022-07-01,Internacional,24865,30934,152
2022-07-02,Cabotaje,30704,36939,257
2022-07-02,Internacional,24939,30825,150
2022-07-03,Cabotaje,33134,40142,282
2022-07-03,Internacional,23440,29127,141
2022-07-04,Cabotaje,34259,43161,318
2022-07-04,Internacional,25124,31095,154
2022-07-05,Cabotaje,32970,41739,304
2022-07-05,Internacional,24275,31433,152
2022-07-06,Cabotaje,36377,45378,318
2022-07-06,Internacional,22414,27791,141
2022-07-07,Cabotaje,37886,44917,317
2022-07-07,Internacional,24584,30618,153
2022-07-08,Cabotaje,37677,43319,310
2022-07-08,Internacional,23112,29162,147
2022-07-09,Cabotaje,38026,43222,302
2022-07-09,Internacional,23484,28899,141
2022-07-10,Cabotaje,40853,46396,324
2022-07-10,Internacional,24893,30203,151
2022-07-11,Cabotaje,40535,46546,326
2022-07-11,Internacional,26472,31827,158
2022-07-12,Cabotaje,37132,43035,306
2022-07-12,Internacional,25710,31539,155
2022-07-13,Cabotaje,38629,43484,316
2022-07-13,Internacional,24094,28789,146
2022-07-14,Cabotaje,39793,44414,318
2022-07-14,Internacional,27315,32138,161
2022-07-15,Cabotaje,39936,44346,316
2022-07-15,Internacional,28239,33277,166
2022-07-16,Cabotaje,42750,47743,326
2022-07-16,Internacional,30378,35105,173
2022-07-17,Cabotaje,41553,46249,326
2022-07-17,Internacional,26687,31325,155
2022-07-18,Cabotaje,42533,48457,337
2022-07-18,Internacional,27892,32373,163
2022-07-19,Cabotaje,39285,44902,321
2022-07-19,Internacional,26200,30213,152
2022-07-20,Cabotaje,39791,45500,321
2022-07-20,Internacional,24580,28209,143
2022-07-21,Cabotaje,40162,45330,325
2022-07-21,Internacional,27050,31962,161
2022-07-22,Cabotaje,40962,45452,330
2022-07-22,Internacional,27790,32480,166
2022-07-23,Cabotaje,37309,40989,303
2022-07-23,Internacional,27092,31641,157
2022-07-24,Cabotaje,38661,41995,309
2022-07-24,Internacional,25805,29883,150
2022-07-25,Cabotaje,45393,50544,350
2022-07-25,Internacional,27712,32903,164
2022-07-26,Cabotaje,42305,46685,327
2022-07-26,Internacional,24424,28898,148
2022-07-27,Cabotaje,41912,47504,340
2022-07-27,Internacional,26990,32174,160
2022-07-28,Cabotaje,41553,47257,339
2022-07-28,Internacional,25947,30928,157
2022-07-29,Cabotaje,41114,46572,331
2022-07-29,Internacional,28067,33446,168
2022-07-30,Cabotaje,39774,45938,316
2022-07-30,Internacional,27861,32600,163
2022-07-31,Cabotaje,41480,47460,337
2022-07-31,Internacional,24778,29058,147
2022-08-01,Cabotaje,41140,47183,333
2022-08-01,Internacional,27336,33685,167
2022-08-02,Cabotaje,39164,45935,326
2022-08-02,Internacional,27413,32750,163
2022-08-03,Cabotaje,38851,47290,333
2022-08-03,Internacional,25191,30586,154
2022-08-04,Cabotaje,40549,48240,347
2022-08-04,Internacional,26123,31979,161
2022-08-05,Cabotaje,40656,47534,337
2022-08-05,Internacional,26584,33024,167
2022-08-06,Cabotaje,40211,48861,327
2022-08-06,Internacional,26200,32442,161
2022-08-07,Cabotaje,41004,47750,335
2022-08-07,Internacional,26160,31129,158
2022-08-08,Cabotaje,37435,43580,298
2022-08-08,Internacional,26728,33120,165
2022-08-09,Cabotaje,39824,46854,334
2022-08-09,Internacional,26898,32786,164
2022-08-10,Cabotaje,40715,47884,330
2022-08-10,Internacional,23760,30189,154
2022-08-11,Cabotaje,41845,46857,324
2022-08-11,Internacional,26008,33327,166
2022-08-12,Cabotaje,43390,48213,331
2022-08-12,Internacional,27935,33895,175
2022-08-13,Cabotaje,41134,46751,316
2022-08-13,Internacional,26038,32724,163
2022-08-14,Cabotaje,40332,47326,335
2022-08-14,Internacional,25079,30911,157
2022-08-15,Cabotaje,43101,49219,338
2022-08-15,Internacional,27935,33650,172
2022-08-16,Cabotaje,40619,46987,336
2022-08-16,Internacional,27313,33904,170
2022-08-17,Cabotaje,38766,46249,327
2022-08-17,Internacional,22568,29736,150
2022-08-18,Cabotaje,39915,46950,338
2022-08-18,Internacional,24764,32716,163
2022-08-19,Cabotaje,40592,47571,336
2022-08-19,Internacional,26112,33799,172
2022-08-20,Cabotaje,41475,49288,335
2022-08-20,Internacional,27199,34999,176
2022-08-21,Cabotaje,40032,46449,318
2022-08-21,Internacional,25125,31354,158
2022-08-22,Cabotaje,38200,44700,317
2022-08-22,Internacional,26142,33598,170
2022-08-23,Cabotaje,36805,43605,314
2022-08-23,Internacional,23998,31417,156
2022-08-24,Cabotaje,36367,43303,310
2022-08-24,Internacional,24482,31683,160
2022-08-25,Cabotaje,39156,45415,323
2022-08-25,Internacional,25458,32498,162
2022-08-26,Cabotaje,36202,41827,305
2022-08-26,Internacional,24771,31478,158
2022-08-27,Cabotaje,40207,47649,323
2022-08-27,Internacional,25805,33675,169
2022-08-28,Cabotaje,39021,46573,327
2022-08-28,Internacional,25036,30806,157
2022-08-29,Cabotaje,37815,45940,324
2022-08-29,Internacional,25603,33033,168
2022-08-30,Cabotaje,33813,41798,311
2022-08-30,Internacional,26179,33238,165
2022-08-31,Cabotaje,36482,44275,316
2022-08-31,Internacional,23819,30807,157
2022-09-01,Cabotaje,39200,46087,325
2022-09-01,Internacional,26130,32617,164
2022-09-02,Cabotaje,39971,47036,332
2022-09-02,Internacional,24923,32023,167
2022-09-03,Cabotaje,40791,49799,325
2022-09-03,Internacional,27723,34719,173
2022-09-04,Cabotaje,38383,45720,322
2022-09-04,Internacional,24496,30287,156
2022-09-05,Cabotaje,37125,44496,311
2022-09-05,Internacional,25432,31883,160
2022-09-06,Cabotaje,35206,41958,297
2022-09-06,Internacional,26047,33185,165
2022-09-07,Cabotaje,36220,42970,300
2022-09-07,Internacional,24715,30392,157
2022-09-08,Cabotaje,32331,37765,276
2022-09-08,Internacional,24636,30287,150
2022-09-09,Cabotaje,43784,48418,343
2022-09-09,Internacional,28010,34822,178
2022-09-10,Cabotaje,42005,47996,323
2022-09-10,Internacional,27204,32903,166
2022-09-11,Cabotaje,39946,45809,316
2022-09-11,Internacional,26098,30848,156
2022-09-12,Cabotaje,40281,45529,326
2022-09-12,Internacional,27636,33184,168
2022-09-13,Cabotaje,36288,41261,290
2022-09-13,Internacional,28040,34986,174
2022-09-14,Cabotaje,38712,43681,303
2022-09-14,Internacional,22919,28338,144
2022-09-15,Cabotaje,40785,45892,323
2022-09-15,Internacional,27782,32972,166
2022-09-16,Cabotaje,39641,44053,311
2022-09-16,Internacional,28561,33712,170
2022-09-17,Cabotaje,43836,49518,332
2022-09-17,Internacional,27398,32986,165
2022-09-18,Cabotaje,41413,46199,315
2022-09-18,Internacional,27027,31039,157
2022-09-19,Cabotaje,41383,47231,325
2022-09-19,Internacional,26686,31310,159
2022-09-20,Cabotaje,37026,42739,299
2022-09-20,Internacional,27005,32021,158
2022-09-21,Cabotaje,39122,44749,306
2022-09-21,Internacional,24838,29880,153
2022-09-22,Cabotaje,40980,46716,332
2022-09-22,Internacional,26080,31214,157
2022-09-23,Cabotaje,41183,46789,328
2022-09-23,Internacional,26371,31296,159
2022-09-24,Cabotaje,42098,49243,329
2022-09-24,Internacional,26328,31148,157
2022-09-25,Cabotaje,40837,47273,325
2022-09-25,Internacional,27772,32345,164
2022-09-26,Cabotaje,40113,46096,326
2022-09-26,Internacional,27932,32395,164
2022-09-27,Cabotaje,33819,38856,270
2022-09-27,Internacional,28399,34153,170
2022-09-28,Cabotaje,39562,45058,314
2022-09-28,Internacional,24073,29857,153
2022-09-29,Cabotaje,41256,46177,328
2022-09-29,Internacional,25956,30133,151
2022-09-30,Cabotaje,41083,46340,317
2022-09-30,Internacional,28177,32720,162
2022-10-01,Cabotaje,40820,46376,307
2022-10-01,Internacional,28429,33490,170
2022-10-02,Cabotaje,40023,45657,311
2022-10-02,Internacional,28189,32577,164
2022-10-03,Cabotaje,40491,47054,327
2022-10-03,Internacional,29533,33729,171
2022-10-04,Cabotaje,36468,42724,311
2022-10-04,Internacional,30394,35367,176
2022-10-05,Cabotaje,41969,48594,335
2022-10-05,Internacional,25202,30169,157
2022-10-06,Cabotaje,42837,47805,337
2022-10-06,Internacional,28484,33275,167
2022-10-07,Cabotaje,44903,50326,343
2022-10-07,Internacional,30217,34113,175
2022-10-08,Cabotaje,41956,49733,331
2022-10-08,Internacional,27434,32706,166
2022-10-09,Cabotaje,40610,48082,332
2022-10-09,Internacional,26878,31885,161
2022-10-10,Cabotaje,44376,48213,344
2022-10-10,Internacional,29482,34418,179
2022-10-11,Cabotaje,43828,47756,335
2022-10-11,Internacional,28560,33176,169
2022-10-12,Cabotaje,43141,48907,334
2022-10-12,Internacional,27364,33430,173
2022-10-13,Cabotaje,43054,49112,340
2022-10-13,Internacional,24882,29554,147
2022-10-14,Cabotaje,42552,47898,335
2022-10-14,Internacional,27048,32577,170
2022-10-15,Cabotaje,43142,49860,331
2022-10-15,Internacional,27640,31910,161
2022-10-16,Cabotaje,42476,49608,335
2022-10-16,Internacional,23802,27864,143
2022-10-17,Cabotaje,44344,50563,345
2022-10-17,Internacional,26077,30487,159
2022-10-18,Cabotaje,39985,46221,325
2022-10-18,Internacional,28262,33809,171
2022-10-19,Cabotaje,42448,49862,341
2022-10-19,Internacional,23321,27967,149
2022-10-20,Cabotaje,41308,47553,339
2022-10-20,Internacional,25868,31651,159
2022-10-21,Cabotaje,43676,49246,344
2022-10-21,Internacional,28350,33745,175
2022-10-22,Cabotaje,43784,51088,337
2022-10-22,Internacional,26468,31072,162
2022-10-23,Cabotaje,43426,49664,336
2022-10-23,Internacional,23706,28114,145
2022-10-24,Cabotaje,45469,51307,354
2022-10-24,Internacional,27676,32227,163
2022-10-25,Cabotaje,39299,45677,322
2022-10-25,Internacional,23508,29450,149
2022-10-26,Cabotaje,44158,49723,344
2022-10-26,Internacional,25158,31059,163
2022-10-27,Cabotaje,43092,48225,335
2022-10-27,Internacional,24281,30547,154
2022-10-28,Cabotaje,44001,48906,341
2022-10-28,Internacional,27207,33461,170
2022-10-29,Cabotaje,46216,53432,353
2022-10-29,Internacional,25158,30315,159
2022-10-30,Cabotaje,44552,50311,343
2022-10-30,Internacional,26434,32745,162
2022-10-31,Cabotaje,45835,51784,350
2022-10-31,Internacional,28931,35958,183
2022-11-01,Cabotaje,40617,46302,316
2022-11-01,Internacional,26940,33660,170
2022-11-02,Cabotaje,44533,50276,338
2022-11-02,Internacional,26167,32724,162
2022-11-03,Cabotaje,44883,50026,345
2022-11-03,Internacional,26998,35558,177
2022-11-04,Cabotaje,45378,50324,343
2022-11-04,Internacional,28020,35405,176
2022-11-05,Cabotaje,45980,51980,338
2022-11-05,Internacional,27419,33348,167
2022-11-06,Cabotaje,45983,50710,340
2022-11-06,Internacional,30101,35923,176
2022-11-07,Cabotaje,46149,51464,356
2022-11-07,Internacional,30812,37442,183
2022-11-08,Cabotaje,41120,46379,321
2022-11-08,Internacional,27259,33419,168
2022-11-09,Cabotaje,43693,50357,342
2022-11-09,Internacional,28825,35891,176
2022-11-10,Cabotaje,44024,49943,338
2022-11-10,Internacional,28894,36524,178
2022-11-11,Cabotaje,43060,48873,334
2022-11-11,Internacional,31254,36888,186
2022-11-12,Cabotaje,45263,52718,342
2022-11-12,Internacional,30487,35310,177
2022-11-13,Cabotaje,42793,48605,330
2022-11-13,Internacional,31302,36804,179
2022-11-14,Cabotaje,44501,49871,339
2022-11-14,Internacional,29880,35113,175
2022-11-15,Cabotaje,38658,43670,303
2022-11-15,Internacional,26472,31369,157
2022-11-16,Cabotaje,44027,50380,337
2022-11-16,Internacional,27823,32711,162
2022-11-17,Cabotaje,43378,47853,336
2022-11-17,Internacional,27232,33715,169
2022-11-18,Cabotaje,43632,48598,332
2022-11-18,Internacional,27503,32853,166
2022-11-19,Cabotaje,41133,47665,320
2022-11-19,Internacional,26226,31844,158
2022-11-20,Cabotaje,39730,45941,318
2022-11-20,Internacional,29535,35354,176
2022-11-21,Cabotaje,43484,48949,339
2022-11-21,Internacional,28055,33423,170
2022-11-22,Cabotaje,39342,44594,309
2022-11-22,Internacional,25896,32654,162
2022-11-23,Cabotaje,43071,49556,338
2022-11-23,Internacional,21962,28029,145
2022-11-24,Cabotaje,42854,49474,332
2022-11-24,Internacional,25355,33056,161
2022-11-25,Cabotaje,39203,46516,323
2022-11-25,Internacional,27253,34631,176
2022-11-26,Cabotaje,40099,49329,328
2022-11-26,Internacional,28088,35078,176
2022-11-27,Cabotaje,43709,51225,348
2022-11-27,Internacional,24921,31043,156
2022-11-28,Cabotaje,41399,49805,346
2022-11-28,Internacional,22588,28377,144
2022-11-29,Cabotaje,36891,46478,325
2022-11-29,Internacional,24168,32135,160
2022-11-30,Cabotaje,40988,50213,352
2022-11-30,Internacional,18555,23656,131
2022-12-01,Cabotaje,43495,51672,355
2022-12-01,Internacional,28722,37306,185
2022-12-02,Cabotaje,46074,53386,368
2022-12-02,Internacional,28883,37299,192
2022-12-03,Cabotaje,42637,53068,357
2022-12-03,Internacional,29684,38645,195
2022-12-04,Cabotaje,44263,53556,362
2022-12-04,Internacional,29195,37063,181
2022-12-05,Cabotaje,42510,51455,349
2022-12-05,Internacional,28886,37782,194
2022-12-06,Cabotaje,41401,50332,347
2022-12-06,Internacional,27427,36243,181
2022-12-07,Cabotaje,44543,53934,372
2022-12-07,Internacional,28860,36669,190
2022-12-08,Cabotaje,45658,55515,381
2022-12-08,Internacional,30465,40325,199
2022-12-09,Cabotaje,34843,46579,339
2022-12-09,Internacional,24607,33470,171
2022-12-10,Cabotaje,37768,47282,318
2022-12-10,Internacional,31718,42380,211
2022-12-11,Cabotaje,46671,54599,371
2022-12-11,Internacional,26806,32986,168
2022-12-12,Cabotaje,43343,51205,367
2022-12-12,Internacional,27803,35946,186
2022-12-13,Cabotaje,40326,50844,357
2022-12-13,Internacional,23603,31983,170
2022-12-14,Cabotaje,40960,51325,354
2022-12-14,Internacional,19119,24828,132
2022-12-15,Cabotaje,41061,49676,346
2022-12-15,Internacional,27239,35151,180
2022-12-16,Cabotaje,42588,50998,353
2022-12-16,Internacional,28584,35360,182
2022-12-17,Cabotaje,42273,51162,348
2022-12-17,Internacional,29553,36299,189
2022-12-18,Cabotaje,39479,52669,361
2022-12-18,Internacional,26994,34901,181
2022-12-19,Cabotaje,42240,51586,363
2022-12-19,Internacional,26712,32855,173
2022-12-20,Cabotaje,36363,45286,334
2022-12-20,Internacional,22301,28619,149
2022-12-21,Cabotaje,45451,55001,386
2022-12-21,Internacional,31548,38158,194
2022-12-22,Cabotaje,44758,53663,370
2022-12-22,Internacional,31870,38765,195
2022-12-23,Cabotaje,45945,54873,381
2022-12-23,Internacional,28489,35644,188
2022-12-24,Cabotaje,34128,45769,310
2022-12-24,Internacional,26560,37197,183
2022-12-25,Cabotaje,33112,43924,304
2022-12-25,Internacional,22736,32140,160
2022-12-26,Cabotaje,44231,52477,363
2022-12-26,Internacional,30249,37807,191
2022-12-27,Cabotaje,42819,50044,363
2022-12-27,Internacional,27945,34061,174
2022-12-28,Cabotaje,44862,52398,370
2022-12-28,Internacional,32177,39167,198
2022-12-29,Cabotaje,46590,54343,383
2022-12-29,Internacional,33578,40982,201
2022-12-30,Cabotaje,45139,52935,368
2022-12-30,Internacional,34020,41987,211
2022-12-31,Cabotaje,38105,46349,310
2022-12-31,Internacional,29396,39921,195
2023-01-01,Cabotaje,34316,41175,283
2023-01-01,Internacional,28285,40986,201
2023-01-02,Cabotaje,44867,52904,368
2023-01-02,Internacional,35580,45521,231
2023-01-03,Cabotaje,45102,52028,368
2023-01-03,Internacional,34157,43424,217
2023-01-04,Cabotaje,44270,52921,365
2023-01-04,Internacional,33931,41486,209
2023-01-05,Cabotaje,47206,55399,394
2023-01-05,Internacional,32514,41674,207
2023-01-06,Cabotaje,45288,53077,370
2023-01-06,Internacional,35597,44767,226
2023-01-07,Cabotaje,47761,54411,373
2023-01-07,Internacional,34980,43233,217
2023-01-08,Cabotaje,44694,51684,361
2023-01-08,Internacional,35480,43071,213
2023-01-09,Cabotaje,45336,52959,371
2023-01-09,Internacional,34572,42799,213
2023-01-10,Cabotaje,42677,49331,345
2023-01-10,Internacional,35631,44438,224
2023-01-11,Cabotaje,44406,52230,356
2023-01-11,Internacional,31878,38825,197
2023-01-12,Cabotaje,45739,53117,379
2023-01-12,Internacional,34134,41525,205
2023-01-13,Cabotaje,48767,56206,387
2023-01-13,Internacional,35984,42583,216
2023-01-14,Cabotaje,48287,54504,371
2023-01-14,Internacional,36951,44398,222
2023-01-15,Cabotaje,45620,51657,357
2023-01-15,Internacional,38130,44166,220
2023-01-16,Cabotaje,46604,53644,384
2023-01-16,Internacional,36040,42568,212
2023-01-17,Cabotaje,43760,51359,362
2023-01-17,Internacional,34811,41854,213
2023-01-18,Cabotaje,44896,53275,367
2023-01-18,Internacional,34013,40686,204
2023-01-19,Cabotaje,45021,54228,383
2023-01-19,Internacional,32762,39813,198
2023-01-20,Cabotaje,46156,54317,382
2023-01-20,Internacional,31314,38129,195
2023-01-21,Cabotaje,45423,52735,364
2023-01-21,Internacional,35677,43712,218
2023-01-22,Cabotaje,45519,52959,371
2023-01-22,Internacional,34851,40487,205
2023-01-23,Cabotaje,43978,52099,373
2023-01-23,Internacional,36523,44018,220
2023-01-24,Cabotaje,43097,49782,360
2023-01-24,Internacional,34046,41050,210
2023-01-25,Cabotaje,44561,53456,367
2023-01-25,Internacional,30114,35500,181
2023-01-26,Cabotaje,43669,52371,368
2023-01-26,Internacional,30367,36895,191
2023-01-27,Cabotaje,43983,50934,360
2023-01-27,Internacional,34356,40240,206
2023-01-28,Cabotaje,45920,53091,363
2023-01-28,Internacional,35349,41872,215
2023-01-29,Cabotaje,43434,49858,349
2023-01-29,Internacional,39287,44592,224
2023-01-30,Cabotaje,44090,50865,369
2023-01-30,Internacional,36558,42198,211
2023-01-31,Cabotaje,44016,50641,370
2023-01-31,Internacional,34915,40839,205
2023-02-01,Cabotaje,44051,51311,353
2023-02-01,Internacional,33927,38859,194
2023-02-02,Cabotaje,43541,51541,353
2023-02-02,Internacional,32310,38114,190
2023-02-03,Cabotaje,45808,53493,377
2023-02-03,Internacional,35854,42675,212
2023-02-04,Cabotaje,46062,54103,362
2023-02-04,Internacional,36687,43589,216
2023-02-05,Cabotaje,44449,51581,346
2023-02-05,Internacional,35571,41714,207
2023-02-06,Cabotaje,43295,50233,354
2023-02-06,Internacional,34190,39686,199
2023-02-07,Cabotaje,40476,47074,337
2023-02-07,Internacional,31959,39304,196
2023-02-08,Cabotaje,43753,50369,346
2023-02-08,Internacional,30975,36010,183
2023-02-09,Cabotaje,44515,51613,359
2023-02-09,Internacional,32745,38793,187
2023-02-10,Cabotaje,46054,52892,373
2023-02-10,Internacional,34229,40644,209
2023-02-11,Cabotaje,46641,53248,352
2023-02-11,Internacional,34351,40721,206
2023-02-12,Cabotaje,44978,50885,347
2023-02-12,Internacional,36036,41546,210
2023-02-13,Cabotaje,44474,50461,356
2023-02-13,Internacional,32174,37543,189
2023-02-14,Cabotaje,41374,47229,341
2023-02-14,Internacional,33381,40030,204
2023-02-15,Cabotaje,43091,48426,343
2023-02-15,Internacional,31186,36319,181
2023-02-16,Cabotaje,45312,51140,376
2023-02-16,Internacional,30448,35096,182
2023-02-17,Cabotaje,48892,53772,380
